id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
RRAA000324,858,1,46429268,ANDRES NOELIA,RODRIGUEZ SOSA,1994-06-01,1
RRAA000325,858,1,48998218,CARLA EZEQUIEL,GOMEZ,1988-11-01,2
RRAA000326,858,1,33891979,NICOLAS M,RAMIREZ,1975-08-27,1
RRAA000327,858,1,39493534,MARTINA LUIS,SOSA,1985-04-19,2
RRAA000328,858,1,42589019,FACUNDO,ACOSTA PEREIRA,1959-10-18,1
RRAA000329,858,1,47811919,FACUNDO DAMIAN,ACOSTA MARTINEZ,1953-11-27,1
RRAA000330,858,1,56956808,THIAGO PAULA,GOMEZ SILVA,2004-10-22,1
RRAA000331,858,1,45524095,SOFIA JAVIER,VELAZQUEZ,1984-07-01,2
RRAA000332,858,1,32918370,LUCIA JAVIER,VELAZQUEZ,1993-05-30,2
RRAA000333,858,1,32892417,ANDRES INES,ALONSO,1967-07-01,1
RRAA000334,858,1,35631212,JULIETA ELENA,RODRIGUEZ SOSA,1984-08-30,2
RRAA000335,858,1,43544221,CARLA CARLOS,MARTINE SOSA,1987-12-10,2
RRAA000336,858,1,45135036,NICOLAS ANDREA,DIAZ DIAZ,1994-01-24,1
RRAA000337,858,1,30898555,FLORENCIA INES,ACOSTA,1988-05-23,2
RRAA000338,858,1,36160316,SANTIAGO PAULA,SUAREZ,1975-12-30,1
RRAA000339,858,1,45873961,DIEGO N,ALONSO,1981-04-16,1
RRAA000340,076,9,B437888,DIEGO INES,PEREIRA,1960-04-11,1
RRAA000341,862,9,E361160,PAOLA PAULA,ACOSTA,,2
RRAA000342,858,1,53275711,THIAGO CARLOS,RODRIGUEZ,1962-06-04,1
RRAA000343,032,9,A038302,GONZALO BEATRIZ,VELAZQUEZ DIAZ,1962-04-01,1
RRAA000344,858,1,44303617,SEBASTIAN C,SILVA,1960-11-02,1
RRAA000345,858,1,44495174,NICOLAS NOELIA,BENITEZ ALONSO,1973-09-05,1
RRAA000346,600,9,P781954,ANDRES E,PEERZ,2003-11-02,1
RRAA000347,862,9,E486032,VALENTINA ELENA,ALNOSO SILVA,1953-04-03,2
RRAA000348,858,1,52044138,PEDRO MAR,RUIZ,1967-04-20,1
RRAA000349,600,9,P765823,DIEG E,BENTIEZ,,1
RRAA000350,858,1,34303049,ELISA J,SILVA,1973-03-15,2
RRAA000351,858,1,44175988,VALENTINA MAR,MARTINEZ SOSA,1974-09-08,2
RRAA000352,858,1,,SEBASTIAN ALEJANDRO,ALONSO,1966-09-26,1
RRAA000353,862,9,V661439,PEDRO BEATRIZ,ACOSTA,1950-06-03,1
RRAA000354,858,1,30573193,DIEG EZEQUIEL,LOPEZ,1980-01-23,1
RRAA000355,032,9,A915314,SEBASTAIN E,FERNANDEZ,1975-03-23,1
RRAA000356,032,9,A159279,THIAGO NOELIA,ALONSO ALONSO,1963-08-29,1
RRAA000357,858,1,,GONZALO BEATRIZ,MENDES,1975-09-07,1
RRAA000358,858,1,45689393,GONZALO,VELAZQUEZ,1988-05-28,1
RRAA000359,862,9,E872868,FACUNDO MAR,SILVA,,1
RRAA000360,858,1,50475999,SEBASTIAN LUIS,RUIZ,1962-02-26,1
RRAA000361,600,9,P647172,THIAGO A,RUIZ,1980-12-22,1
RRAA000362,862,9,V170093,LAUAR INES,ACOSTA FERNANDEZ,1971-08-23,2
RRAA000363,858,1,34247930,SOFIA BELEN,VELAZQUEZ,1990-08-26,2
RRAA000364,032,9,R798639,CARLA DAMIAN,SOSA SOSA,1993-03-16,2
RRAA000365,858,1,48746428,LUCIA L,SUAREZ,1964-12-11,2
RRAA000366,858,1,34732805,ANDRES E,SILVA,1958-05-16,1
RRAA000367,600,9,P516105,RUBEN ALEJANDRO,MARTINEZ,1978-12-24,1
RRAA000368,858,1,32294327,JUAN,LOPEZ,1993-10-11,1
RRAA000369,858,1,43226016,MARTIN EZEQUIEL,RODRIGUEZ,1985-10-10,2
RRAA000370,858,1,58488585,GONZALO DAMIAN,CORREA,2000-04-15,1
RRAA000371,858,1,51543527,JUAN ANDREA,GOMEZ PEREIRA,1969-11-25,1
RRAA000372,858,1,43481551,NICOLAS DAMIAN,FERNANDEZ TORRES,1953-04-01,1
RRAA000373,862,9,E563721,MATEO N,SUAREZ,1988-12-29,1
RRAA000374,076,9,B964990,LEONARDO ALEJANDRO,DIAZ,1964-10-01,1
RRAA000375,858,1,56470788,LUCIA D,LOPEZ CORREA,,2
RRAA000376,858,1,48698818,INE EZEQUIEL,GOMEZ SUAREZ,1996-09-04,2
RRAA000377,858,1,36582452,JOAQUIN MAR,LOPEZ ACOSTA,2003-02-16,1
RRAA000378,858,1,37305486,MARTINA PAULA,FERNANDEZ,1997-07-08,2
RRAA000379,858,1,37328122,JUAN DAMIAN,ALONSO SUAREZ,1951-02-09,1
RRAA000380,076,9,B539469,VALENTINA ALEJANDRO,MENDES VELAZQUEZ,1997-01-18,2
RRAA000381,858,1,53055616,MATEO ANDREA,RUIZ,1968-09-16,1
RRAA000382,858,1,52860930,FLORENCIA BEATRIZ,CORREA,2003-01-21,2
RRAA000383,858,1,32678629,CARLA ALEJANDRO,GOMEZ,1950-02-09,2
RRAA000384,858,1,37090774,FLORENCIA BEATRIZ,RAMIREZ LOPEZ,1962-12-15,2
RRAA000385,858,1,32889839,FACUNDO LUIS,MENDES CORREA,1983-05-20,1
RRAA000386,858,1,33829984,FACUNDO EZEQUIEL,ACOSTA TORRES,1977-05-07,1
RRAA000387,858,1,,JUAN ALEJANDRO,SILVA,1950-03-25,1
RRAA000388,858,1,56362001,MARTINA,ACOSTA,1956-06-05,2
RRAA000389,032,9,R643064,THIAGO PAULA,RODRIGUEZ,1960-07-03,1
RRAA000390,858,1,50840770,MICAELA A,RAMIREZ,1991-06-22,2
RRAA000391,032,9,A714322,JOAQUIN BELEN,CORREA,,1
RRAA000392,858,1,42994740,LUCIA ALEJANDRO,MENDES VELAZQUEZ,1994-05-08,2
RRAA000393,858,1,49060833,PAOLA NOELIA,ALONSO DIAZ,1976-03-11,2
RRAA000394,858,1,34285092,FLORENCIA P,SOSA ACOSTA,1970-01-24,2
RRAA000395,858,1,33698910,INES ALEJANDRO,SILVA,,2
RRAA000396,858,1,57317511,SEBASTIAN JAVIER,GMOEZ LOPEZ,1984-02-27,1
RRAA000397,858,1,45405007,SOFIA ALEJANDRO,MARTINEZ,1990-05-13,2
RRAA000398,858,1,55616724,MARIA,FERNANDEZ CORREA,1970-08-02,2
RRAA000399,858,1,30344975,LEONARDO CARLOS,VELAZQUEZ,1979-09-13,1
RRAA000400,032,9,,SOFIA MAR,FERNANDE,1954-02-01,2
RRAA000401,600,9,P698430,MARTIN EZEQUIEL,PEREIRA,1957-03-16,1
RRAA000402,858,1,36989056,MARTIN JAVIER,ALONSO,1995-05-06,1
RRAA000403,858,1,48446288,CARLA E,TORRES,1994-11-28,2
RRAA000404,858,1,37699686,LUCIA ANDREA,DIAZ,1961-06-14,2
RRAA000405,032,9,R366985,LUCIA ELENA,RUIZ,1956-02-10,2
RRAA000406,858,1,45276647,LEONARDO B,SOSA MARTINEZ,1994-01-06,1
RRAA000407,858,1,52121865,MICAELA LUIS,LOPEZ,1957-09-30,2
RRAA000408,858,1,43860139,MARTIN A,SUAREZ,2003-06-18,1
RRAA000409,600,9,Y690343,FLORENCAI CARLOS,GOMEZ,1976-09-24,2
RRAA000410,858,1,41436734,PEDRO ELENA,BENITEZ,,1
RRAA000411,858,1,46120647,LUCIA E,MARTINEZ FERNANDEZ,1987-07-10,2
RRAA000412,032,9,A738446,FLORENCIA DAMIAN,PEREZ RUIZ,1991-02-03,2
RRAA000413,858,1,46993865,ELISA EZEQUIEL,MARTINEZ LOPEZ,1958-08-02,2
RRAA000414,858,1,53356058,LEONARDO INES,BENITZE ALONSO,1990-11-28,1
RRAA000415,858,1,58107874,ANDRES J,MENDES RAMIREZ,1955-02-19,1
RRAA000416,862,9,V610106,RUBEN D,MENDES,1978-04-23,1
RRAA000417,858,1,52789828,SANTIAGO INES,PEREZ,2000-02-08,1
RRAA000418,858,1,37241722,LUCIA ELENA,RODRIGUEZ,1978-12-28,2
RRAA000419,858,1,44200191,JULIETA MAR,SILVA,1999-04-27,2
RRAA000420,858,1,46119742,JUAN AGUSTINA,RUIZ,1986-11-19,1
RRAA000421,858,1,,GONZALO,PEREZ SILVA,1962-01-31,1
RRAA000422,858,1,58761279,CARLA INES,VELAZQUEZ,1957-08-10,2
RRAA000423,858,1,42482978,DIEGO DAMIAN,GOMEZ,1963-07-09,1
RRAA000424,858,1,49532333,SOFIA ALEJANDRO,BENITEZ,1983-10-11,2
RRAA000425,858,1,42360432,MATEO MAR,RAMIREZ,1978-11-07,1
RRAA000426,858,1,34093378,RUBEN NOELIA,MARTINE,1961-11-11,1
RRAA000427,600,9,P914468,FACUNDO EZEQUIEL,SUAREZ,1997-10-17,1
RRAA000428,858,1,34625960,VALENTINA INES,VELAZQUEZ,1977-12-12,2
RRAA000429,076,9,B889067,CARLA AGUSTINA,MARTINEZ RAMIREZ,1954-08-02,2
RRAA000430,858,1,31055300,JULIETA A,PEREIRA GOMEZ,1954-07-23,2
RRAA000431,858,1,31565076,MATEO L,BENITEZ,1999-11-10,1
RRAA000432,076,9,R447009,PAOLA DAMIAN,DIAZ,1974-07-08,2
RRAA000433,858,1,58373675,VALENTINA MAR,CORREA RODRIGUEZ,1962-03-26,2
RRAA000434,858,1,31331951,CARLA EZEQUIEL,MENDES,1998-01-10,2
RRAA000435,858,1,57277295,MARTIN DAMIAN,PEREIRA,1983-10-28,1
RRAA000436,858,1,36957671,VALENTINA A,ACOSTA,1951-02-21,2
RRAA000437,858,1,49633252,INES A,ALONSO GOMEZ,1958-04-21,2
RRAA000438,858,1,44310941,ELISA INES,SUAREZ CORREA,1970-12-17,2
RRAA000439,076,9,R565595,MARIA N,RUIZ ACOSTA,1972-10-19,2
RRAA000440,858,1,45371277,FLORENCIA EZEQUIEL,PEREZ,,2
RRAA000441,858,1,53220086,MICAELA NOELIA,RMAIREZ,2000-08-13,2
RRAA000442,858,1,48360360,LUCIA,FERNANDEZ,2000-02-01,2
RRAA000443,862,9,V118344,NOELIA BELEN,GOME,1966-02-22,2
RRAA000444,600,9,Y062711,CARLA BELEN,GOMEZ,1992-12-23,2
RRAA000445,858,1,44482199,SOFIA D,GOMEZ,1995-02-05,2
RRAA000446,076,9,B923261,THIAGO EZEQUIEL,RODRIGUEZ SUAREZ,1964-06-06,1
RRAA000447,076,9,R840588,JUAN JAVIER,RUIZ,1984-09-22,1
RRAA000448,858,1,31430480,SOFIA ANDREA,CORREA,1975-09-06,2
RRAA000449,858,1,59335985,LAURA BEATRIZ,MARTINEZ,1964-10-24,2
RRAA000450,858,1,45816204,JOAQUIN NOELIA,PEREZ,1952-10-13,1
RRAA000451,858,1,50504975,ANA DAMIAN,VELAZQUEZ,1986-08-31,2
RRAA000452,032,9,A201221,NICOLAS BELEN,FERNANDEZ,1997-04-18,1
RRAA000453,862,9,V800863,MARTINA LUIS,GOMEZ,1986-12-05,2
RRAA000454,858,1,30833622,RUBEN MAR,FERNANDEZ CORREA,1966-09-18,1
RRAA000455,076,9,R300543,INES CARLOS,TORRES,2001-02-10,2
RRAA000456,600,9,P547736,LEONARDO M,FERNANDEZ,1983-06-28,1
RRAA000457,858,1,43303421,FACUNDO BEATRIZ,DIA,1965-01-02,1
RRAA000458,858,1,53658503,MARTIN C,RUIZ,1997-03-14,1
RRAA000459,858,1,46082416,CARLA ANDREA,SILVA,1992-09-25,2
RRAA000460,076,9,B090764,JUAN,LOPEZ,1981-02-05,1
RRAA000461,858,1,44538098,MARTINA N,FERNANDEZ TORRES,1985-10-20,2
RRAA000462,858,1,47545815,JULIETA E,SOSA,1995-08-09,2
RRAA000463,858,1,48469751,ANDRES E,PEREIRA,1995-05-01,1
RRAA000464,600,9,P918968,FACUNDO CARLOS,PEREZ,1961-01-16,1
RRAA000465,858,1,35255554,LEONARDO JAVIER,MENDES,2001-07-10,1
RRAA000466,858,1,55959865,RUBEN LUIS,RODRIGUEZ,1958-11-09,1
RRAA000467,858,1,43712534,LUCIA BELEN,PEREZ,1994-06-20,2
RRAA000468,858,1,43280299,NICOLAS AGUSTINA,MENDES,1961-09-28,1
RRAA000469,858,1,36519814,ELISA I,ACOSTA,1986-09-29,2
RRAA000470,858,1,45312118,PEDRO MAR,ALONS,,1
RRAA000471,858,1,50301200,JULIETA EZEQUIEL,VELAZQUEZ SUAREZ,1991-07-19,2
RRAA000472,858,1,56648405,PAOLA I,SOSA,1956-07-30,2
RRAA000473,858,1,41076322,LUCIA,SILVA,1995-01-08,2
RRAA000474,858,1,32994899,LEONARDO C,RAMIREZ,1982-02-18,1
RRAA000475,858,1,37237887,RUBEN E,RODRIGUEZ,1971-12-18,1
RRAA000476,858,1,49904655,MARIA LUIS,TORRES,1971-07-07,2
RRAA000477,858,1,44708380,LAURA DAMIAN,RUI,1968-08-20,2
RRAA000478,862,9,V925307,POALA ELENA,SUAREZ,1974-09-25,2
RRAA000479,076,9,R068045,JUAN INES,RUIZ,1994-08-30,1
RRAA000480,858,1,50347211,JULIETA AGUSTINA,LOPEZ BENITEZ,1984-06-25,2
RRAA000481,858,1,49788615,NOELI N,RUIZ,1982-12-09,2
RRAA000482,858,1,34813780,GONZALO BELEN,FERNANDEZ,1981-08-10,1
RRAA000483,600,9,Y075881,ELISA A,MARTINEZ,1985-06-25,2
RRAA000484,858,1,46103279,LAURA NOELIA,SOSA,2001-07-06,2
RRAA000485,858,1,43765496,RUBEN B,VELAZQUE RUIZ,1954-05-27,1
RRAA000486,858,1,52715808,CARLA BELEN,DIAZ VELAZQUEZ,1979-12-29,2
RRAA000487,858,1,36562306,INES C,RODRIGUEZ,1957-04-11,2
RRAA000488,858,1,40804882,JUAN ALEJANDRO,RODRIGUEZ,2004-03-27,1
RRAA000489,858,1,33754961,NOLEIA I,GOME,1975-12-06,2
RRAA000490,858,1,38344230,NICOLAS N,ALONSO,1956-12-23,1
RRAA000491,862,9,E637834,MICAELA AGUSTINA,FERNANDEZ SUAREZ,2003-06-14,2
RRAA000492,858,1,48306727,GONZALO BELEN,FERNANDEZ,2000-10-03,1
RRAA000493,858,1,51187046,JULIETA PAULA,ALONSO,1953-12-02,2
RRAA000494,858,1,42733112,ANA ALEJANDRO,MARTINEZ,1988-10-03,2
RRAA000495,076,9,R340711,LEONARDO DAMIAN,FERNANDEZ,1991-06-14,1
RRAA000496,076,9,B032348,RUBEN JAVIER,PEREIRA ALONSO,1982-03-02,1
RRAA000497,858,1,53901849,FACUNDO NOELIA,ACOSTA,1961-03-27,1
RRAA000498,858,1,37290357,VALENTINA LUIS,BENITEZ,1970-03-21,2
RRAA000499,076,9,B165890,PEDRO ALEJANDRO,PEREIRA,1952-02-16,1
RRAA000500,858,1,49647463,MARTIN CARLOS,LOPEZ,1985-05-17,1
RRAA000501,858,1,55946412,RUBEN BELEN,SUAREZ,2002-09-23,1
RRAA000502,858,1,59709783,LAURA P,SUAREZ,1996-01-31,2
RRAA000503,076,9,B568763,THIAGO ELENA,MARTINE,1973-10-20,1
RRAA000504,858,1,52286922,JOAQUIN,FERNANDEZ,1956-10-21,1
RRAA000505,858,1,49012628,JULIETA JAVIER,ALONSO SOSA,1999-01-02,2
RRAA000506,858,1,53618999,LUCIA ANDREA,BENITEZ,2004-01-21,2
RRAA000507,858,1,51720166,JUAN BELEN,RUIZ,,1
RRAA000508,858,1,46878364,MARTIN LUIS,RUIZ DIAZ,1952-01-10,2
RRAA000509,858,1,43919725,LEONARDO BELEN,MENDES ALONSO,,1
RRAA000510,858,1,36642326,MARTINA PAULA,CORREA MARTINEZ,1971-01-18,2
RRAA000511,858,1,52811957,NICOLAS EZEQUIEL,RAMIREZ,,1
RRAA000512,858,1,38120484,INES MAR,SOSA,1984-08-15,2
RRAA000513,858,1,36168094,CARLA MAR,MARTINEZ,1984-01-22,2
RRAA000514,858,1,37669510,MATEO ALEJANDRO,FERNANEDZ,1992-06-01,1
RRAA000515,858,1,55539313,SANTIAGO A,RODRIGUEZ RODRIGUEZ,1982-03-28,1
RRAA000516,858,1,40820847,ANA PAULA,SOSA,1972-12-21,2
RRAA000517,858,1,42939879,SEBASTIAN J,SOSA,1967-10-12,1
RRAA000518,858,1,46679918,VALENTINA MAR,MENDES,1994-02-10,2
RRAA000519,858,1,41820080,PEDRO JAVIER,BENITEZ,2003-06-30,1
RRAA000520,858,1,35816163,NOELIA EZEQUIEL,LOPEZ MENDES,1964-02-26,2
RRAA000521,858,1,48505352,JUAN EZEQUIEL,ACOSTA SOSA,1974-10-18,1
RRAA000522,858,1,42742348,ELISA ANDREA,SUARZE,1961-01-02,2
RRAA000523,858,1,57138092,ANA DAMIAN,DIAZ GOMEZ,1965-08-02,2
RRAA000524,858,1,30993272,FACUNDO JAVIER,DIA,1968-06-13,1
RRAA000525,858,1,55441839,SFOIA A,CORREA,1979-06-26,2
RRAA000526,858,1,48403761,VALENTINA,ALONSO,2004-03-20,2
RRAA000527,858,1,33468194,GONZALO PAULA,FERNANDEZ,1970-05-24,1
RRAA000528,076,9,B562602,GONZALO JAVIER,FERNANDEZ DIAZ,1997-06-15,1
RRAA000529,858,1,53864354,SEBASTIAN LUIS,SILVA,1979-06-13,1
RRAA000530,858,1,48370938,DIEGO L,GOMEZ CORREA,1986-02-09,1
RRAA000531,858,1,51687731,NICOLAS ANDREA,VELAZQUEZ LOPEZ,1999-07-14,1
RRAA000532,858,1,36094786,JUAN A,TORRES,1965-05-25,1
RRAA000533,858,1,55066078,PAOLA NOELIA,FERNANDEZ PEREIRA,1982-03-22,2
RRAA000534,600,9,Y186666,ANA ALEJANDRO,MARTINEZ,1999-09-28,2
RRAA000535,600,9,P828410,NICOLAS I,SUAREZ,1998-12-02,1
RRAA000536,858,1,48886156,SOFIA JAVIER,SUAREZ,2003-01-18,2
RRAA000537,858,1,53505924,MARTIN ANDREA,RODRIGUEZ,1980-11-06,1
RRAA000538,858,1,35149015,SOFIA BELEN,GOMEZ RAMIREZ,1987-02-26,2
RRAA000539,858,1,,LUCIA LUIS,ALONSO BENITEZ,1961-08-11,2
RRAA000540,858,1,40183732,DIEGO DAMIAN,ALONSO,1986-02-03,1
RRAA000541,858,1,38187390,MARTIN BEATRIZ,FERNANDE,1954-08-22,1
RRAA000542,858,1,52326095,MARTIN PAULA,RUIZ,1976-04-17,1
RRAA000543,858,1,46248539,NICOLAS A,MENDES,1958-08-09,1
RRAA000544,600,9,Y638020,LEONARDO MAR,ACOSTA,1955-04-05,1
RRAA000545,858,1,56064078,SEBASTIAN ELENA,SIVLA,1974-10-07,1
RRAA000546,858,1,55703014,LEONARDO ALEJANDRO,PEREZ,1976-03-08,1
RRAA000547,858,1,35780506,RUBEN LUIS,DIAZ,1956-02-08,1
RRAA000548,858,1,40744638,JUAN INES,VELAZQUEZ DIAZ,1975-06-22,1
RRAA000549,858,1,32667872,NOELIA ALEJANDRO,TORRES,1959-09-03,2
RRAA000550,858,1,37825647,PEDRO PAULA,DIAZ,1999-07-23,1
RRAA000551,076,9,B761809,SANTIAGO INES,TORRES,1989-05-04,1
RRAA000552,858,1,41917981,MATEO ALEJANDRO,MARTINEZ,,1
RRAA000553,858,1,59667952,SEBASTIAN ELENA,LOPEZ,1957-01-09,1
RRAA000554,858,1,48246829,SANTIAGO B,SOSA RUIZ,1961-04-01,1
RRAA000555,076,9,B943502,MARIA A,TORRES FERNANDEZ,,2
RRAA000556,858,1,,DIEGO ALEJANDRO,FERNANEDZ,1969-11-05,1
RRAA000557,858,1,46971858,PAOLA AGUSTINA,DIAZ ACOSTA,1987-09-13,2
RRAA000558,076,9,R809269,FACUNDO B,BENIETZ,1956-03-10,1
RRAA000559,032,9,A525102,JOAQUI B,ALONSO,1962-01-06,1
RRAA000560,858,1,50370343,RUBEN BEATRIZ,DIAZ LOPEZ,1959-07-17,1
RRAA000561,600,9,P182304,NOELIA JAVIER,LOPEZ SUAREZ,2000-04-21,2
RRAA000562,858,1,48169890,SEBASTIAN CARLOS,TORRES,1950-12-20,1
RRAA000563,858,1,55229546,JUAN PAULA,PEREZ PEREIRA,1951-03-10,1
RRAA000564,032,9,R736856,NOELAI A,RODRIGUEZ,1956-11-01,2
RRAA000565,858,1,38456719,ANA ALEJANDRO,GOMEZ,1960-08-29,2
RRAA000566,600,9,Y471544,THIAGO CARLOS,MENDES ACOSTA,1955-04-05,1
RRAA000567,032,9,R222189,MATEO PAULA,LOPE RODRIGUEZ,2000-02-10,1
RRAA000568,858,1,43571945,MARIA ANDREA,PEREIRA,1980-07-14,2
RRAA000569,858,1,54409404,MARTIN CARLOS,SUAREZ,1990-12-05,1
RRAA000570,032,9,R918549,GONZALO NOELIA,ACOSTA FERNANDEZ,1963-10-28,1
RRAA000571,858,1,44639421,JOAQUIN PAULA,MARTINEZ,1993-10-13,1
RRAA000572,858,1,40818068,NOELIA ALEJANDRO,FERNANDEZ,1985-07-26,2
RRAA000573,032,9,A441619,DIEGO LUIS,PEREIRA,1970-10-18,1
RRAA000574,858,1,39052474,THIAGO NOELIA,VELAZQUEZ SOSA,2002-11-15,1
RRAA000575,858,1,49018799,NICOLAS INES,SOSA,2001-03-08,1
RRAA000576,858,1,48424684,MARTINA DAMIAN,FERNANDEZ,1953-01-21,2
RRAA000577,032,9,R230378,SANTIAGO LUIS,SILVA,1992-12-24,1
RRAA000578,858,1,59931720,MATEO ALEJANDRO,ACOSTA RODRIGUEZ,1995-09-18,1
RRAA000579,858,1,42252104,LAURA ANDREA,PEREIRA,1998-05-10,2
RRAA000580,858,1,59845167,FACUNDO LUIS,PEREZ,1950-09-14,1
RRAA000581,032,9,R502866,JOAQUIN JAVIER,MENDES,1990-07-27,1
RRAA000582,858,1,44759343,NOELIA AGUSTINA,GOMEZ,1985-06-26,2
RRAA000583,600,9,Y322134,JUAN JAVIER,PEREIRA,1965-01-16,1
RRAA000584,858,1,58939739,PAOLA DAMIAN,BENITEZ MARTINEZ,1982-10-21,2
RRAA000585,858,1,47251864,MARTIN BEATRIZ,GOMEZ,2003-12-06,1
RRAA000586,858,1,46014413,GONZALO,RAMIREZ SUAREZ,1963-01-08,1
RRAA000587,858,1,58461382,JUAN E,SOSA GOMEZ,1973-06-20,1
RRAA000588,076,9,B890826,NOELIA PAULA,LOPEZ,1991-10-24,2
RRAA000589,032,9,A665860,NOELIA,TORRES,2001-02-16,2
RRAA000590,858,1,31353786,THIAGO LUIS,PEREZ,1973-03-06,1
RRAA000591,858,1,54038256,MARTINA J,CORREA,1988-07-30,2
RRAA000592,858,1,50172596,VALENTINA B,GOMEZ,1953-09-05,2
RRAA000593,076,9,B778396,DIEGO A,SILVA,1991-12-13,1
RRAA000594,858,1,43807205,ANA A,RODRIGUEZ,1968-07-13,2
RRAA000595,858,1,40953109,PEDRO NOELIA,LOPEZ,1975-02-26,1
RRAA000596,076,9,R083039,MARTINA PAULA,MENDES RUIZ,1964-10-22,2
RRAA000597,858,1,54049675,SANTIAGO N,PEREZ,1972-09-02,1
RRAA000598,858,1,52327466,MATEO BELEN,LOPEZ,1996-02-15,1
RRAA000599,862,9,V583385,MARTIN INES,DIAZ RAMIREZ,1957-06-20,1
RRAA000600,858,1,47212852,CARLA JAVIER,ALONSO,1972-03-07,2
RRAA000601,862,9,V205523,VALENTIAN CARLOS,DIAZ,,2
RRAA000602,858,1,48687808,FACUNDO BELEN,VELAZQUEZ,1971-05-04,1
RRAA000603,858,1,51849683,MARTIN ANDREA,ALONSO,2005-11-02,1
RRAA000604,858,1,57472267,GONZALO LUIS,GOMZE,1994-09-11,1
RRAA000605,858,1,37700694,PEDRO INES,LOPZE SILVA,1958-11-20,1
RRAA000606,032,9,,PAOLA PAULA,SUAREZ,1999-09-05,2
RRAA000607,858,1,56324420,LAURA ANDREA,SUARE,1997-08-26,2
RRAA000608,076,9,B458570,CARLA MAR,MARTINEZ MARTINEZ,1989-02-20,2
RRAA000609,600,9,P371288,SEBASTIAN LUIS,LOPEZ,,1
RRAA000610,858,1,56435146,LAURA NOELIA,MARTINEZ BENITEZ,1983-01-09,2
RRAA000611,858,1,45721996,GONZALO CARLOS,RUIZ,,1
RRAA000612,858,1,53952468,RUBEN,SOSA CORREA,1954-11-06,1
RRAA000613,858,1,55074574,LARUA MAR,MARTINEZ,1988-11-16,2
RRAA000614,858,1,47925072,SANTIAGO AGUSTINA,GOMEZ,1962-07-28,1
RRAA000615,858,1,35830802,MARTIN ELENA,ACOSTA,1961-03-25,1
RRAA000616,858,1,46491767,LUCIA J,CORREA,1978-10-28,2
RRAA000617,858,1,58206236,ANDRES,TORRES,2005-05-21,1
RRAA000618,858,1,40472328,MARIA DAMIAN,BENIETZ,1978-01-10,2
RRAA000619,858,1,54210179,FACUNDO A,SILVA LOPEZ,2004-09-25,1
RRAA000620,858,1,44615351,LEONARDO JAVIER,ACOSTA,1958-09-22,1
RRAA000621,858,1,52823528,FACUNDO E,LOPEZ,2003-06-08,1
RRAA000622,858,1,45267988,MICAELA ANDREA,PEREIRA,1977-05-13,2
RRAA000623,858,1,34509196,CARLA MAR,TORRES,1950-07-09,2
RRAA000624,858,1,34481143,THIAGO AGUSTINA,SILVA,1965-03-24,1
RRAA000625,600,9,P479604,NICOLAS EZEQUIEL,PEREIR,1997-04-04,1
RRAA000626,858,1,33221624,RUBEN MAR,RODRIGUEZ TORRES,1967-02-09,1
RRAA000627,858,1,44435283,THIAGO ALEJANDRO,TORRES MENDES,1995-01-17,1
RRAA000628,076,9,B294994,SEBASTIAN MAR,MARITNEZ,1970-12-29,1
RRAA000629,858,1,54131977,LEONARDO DAMIAN,PEREIRA LOPEZ,2004-12-15,1
RRAA000630,858,1,55507281,INES PAULA,VELAZQUEZ,1950-04-25,2
RRAA000631,858,1,41227289,ELISA NOELIA,CORREA,1958-12-29,2
RRAA000632,032,9,A679507,SEBASTIAN PAULA,TORRES GOMEZ,1964-11-15,1
RRAA000633,858,1,53139394,ANDRES DAMIAN,VELAZQUEZ ACOSTA,1959-06-01,1
RRAA000634,858,1,43813047,JOAQUIN CARLOS,ALONSO MENDES,2001-01-09,1
RRAA000635,858,1,49427218,ANA AGUSTINA,SUAREZ,1968-10-22,2
RRAA000636,858,1,37573221,CARLA,FERNANDEZ,1998-05-15,2
RRAA000637,076,9,B119396,LUCIA BELEN,BENITEZ DIAZ,2005-06-25,2
RRAA000638,858,1,58645769,EILSA PAULA,GOMEZ DIAZ,1989-10-05,2
RRAA000639,858,1,49255767,SEBASTIAN AGUSTINA,ALONSO,1985-04-24,1
RRAA000640,858,1,57114377,JOAQUIN DAMIAN,MARTINEZ,1965-12-26,1
RRAA000641,858,1,54540571,SEBASTIAN D,LOPEZ,2002-08-31,1
RRAA000642,858,1,57779230,LAURA CARLOS,FERNANDEZ,1953-01-11,
RRAA000643,858,1,33137680,MARIA NOELIA,DIAZ ACOSTA,1999-07-07,2
RRAA000644,858,1,36769013,MATEO ANDREA,ACOTSA,1951-09-18,1
RRAA000645,858,1,,MATEO ELENA,CORREA,1979-12-05,1
RRAA000646,858,1,51505413,MARIA ANDREA,RAMIREZ,1988-02-29,2
RRAA000647,858,1,35462531,JOAQUIN BELEN,VELAZQUEZ,1973-10-14,1
RRAA000648,858,1,49115342,LAURA MAR,ALONS DIAZ,2001-11-12,2
RRAA000649,858,1,53363163,MARTINA ALEJANDRO,CORREA SILVA,2000-07-20,2
RRAA000650,600,9,P752394,DIEGO I,FERNANEDZ,2005-06-15,1
RRAA000651,858,1,55520075,MARTIN LUIS,DIAZ,,1
RRAA000652,858,1,58886504,NOELIA,RUIZ PEREIRA,1964-03-30,2
